month,dayofmonth,hourofday,hour,mwh2123,mwh2120,mwh2137,mwh2059,mwh2141,mwh2142,mwh2129,mwh2158,mwh2130,mwh2146,mth2123,mth2120,mth2137,mth2059,mth2141,mth2142,mth2129,mth2158,mth2130,mth2146
7,7,0,289,14.825225,15.90073333,16.54541667,16.26801667,13.59556667,14.36823333,14.82426667,16.803075,13.974275,15.925075,35.91416667,35.71833333,35.49833333,36.34166667,35.8825,35.4475,35.61333333,35.74333333,35.5675,35.53666667
7,7,1,290,14.817675,15.89369167,16.5379,16.25893333,13.59091667,14.36395,14.815275,16.79623333,13.97145833,15.91036667,35.76416667,35.98416667,35.4525,36.16583333,35.95833333,35.55,35.47666667,35.93916667,35.52666667,35.5675
7,7,2,291,14.80938333,15.88868333,16.53138333,16.25050833,13.5875,14.35998333,14.80620833,16.78475,13.97025,15.90791667,35.49166667,35.71166667,35.27916667,35.955,35.92166667,35.38416667,35.40916667,35.75333333,35.40833333,35.40083333
7,7,3,292,14.8035,15.88295,16.52533333,16.241925,13.5862,14.35734167,14.7969,16.784725,13.9688,15.90075833,35.3325,35.625,35.15833333,35.62416667,35.85333333,35.29583333,35.38583333,35.6175,35.29916667,35.22666667
7,7,4,293,14.79723333,15.87873333,16.52079167,16.23351667,13.584225,14.35495833,14.78800833,16.77936667,13.96455,15.89300833,35.21333333,35.66666667,35.09666667,35.49666667,35.80333333,35.38,35.44166667,35.69333333,35.39666667,35.31333333
7,7,5,294,14.7914,15.84190833,16.51485,16.16373333,13.56036667,14.351975,14.772475,16.715175,13.9586,15.82463333,35.24,35.7175,35.17833333,35.31833333,35.85,35.42333333,35.46166667,35.71083333,35.35916667,35.26416667
7,7,6,295,14.78185833,15.83484167,16.49441667,16.15746667,13.564975,14.34875833,14.75494167,16.722975,13.95730833,15.839875,35.30833333,35.785,35.24,35.25,35.85333333,35.36916667,35.4825,35.73416667,35.40333333,35.28333333
7,7,7,296,14.76730833,15.83148333,16.451625,16.1628,13.568875,14.34745,14.7314,16.73155833,13.961725,15.83383333,35.305,35.75166667,35.21666667,35.16166667,35.86666667,35.44,35.51,35.72333333,35.4275,35.32916667
7,7,8,297,14.75555833,15.80706667,16.43634167,16.130675,13.57656667,14.34041667,14.720825,16.733225,13.96583333,15.83573333,35.33583333,35.7775,35.23,35.07916667,35.82833333,35.48583333,35.56083333,35.775,35.40416667,35.36166667
7,7,9,298,14.74365833,15.82284167,16.45900833,16.15903333,13.58935,14.35270833,14.740525,16.757025,13.971225,15.86115833,35.36916667,35.83666667,35.24,35.16333333,35.72,35.4475,35.51,35.80916667,35.43666667,35.33333333
7,7,10,299,14.75628333,15.8472,16.47919167,16.18998333,13.6055,14.369925,14.762525,16.78409167,13.977375,15.89231667,35.40333333,35.80666667,35.21666667,35.0975,35.69,35.425,35.485,35.72833333,35.3825,35.27333333
7,7,11,300,14.77268333,15.86985833,16.499675,16.22121667,13.61151667,14.38395,14.790325,16.810325,13.98135,15.92566667,35.39,35.63583333,35.25666667,35.07916667,35.625,35.37916667,35.47083333,35.66416667,35.295,35.31083333
7,7,12,301,14.78624167,15.86000833,16.51204167,16.24191667,13.62145833,14.39440833,14.81335,16.82505,13.9791,15.94035833,35.43666667,35.765,35.27083333,35.11583333,35.48916667,35.32916667,35.59666667,35.70666667,35.19416667,35.53416667
7,7,13,302,14.791375,15.89279167,16.51875833,16.25075833,13.6227,14.39891667,14.82529167,16.82628333,13.98046667,15.94208333,35.5125,35.76166667,35.27666667,35.19,35.35416667,35.28916667,35.56083333,35.55416667,35.0525,35.51166667
7,7,14,303,14.79336667,15.8874,16.520225,16.25609167,13.61886667,14.39865833,14.82593333,16.822125,13.97679167,15.93261667,35.54,35.7675,35.3175,35.08666667,35.37,35.15916667,35.39916667,35.48166667,34.94666667,35.42166667
7,7,15,304,14.79171667,15.87996667,16.51934167,16.26410833,13.60245833,14.39781667,14.819975,16.81416667,13.96880833,15.921,35.6175,35.72583333,35.30666667,35.19583333,35.45166667,35.23166667,35.54,35.57083333,34.96333333,35.56833333
7,7,16,305,14.78870833,15.87333333,16.50933333,16.259225,13.60924167,14.397075,14.80965,16.79698333,13.96385833,15.90600833,35.90083333,35.65583333,35.31333333,35.35083333,35.44916667,35.24166667,35.65916667,35.63833333,35.0275,35.53583333
7,7,17,306,14.78393333,15.82685833,16.49109167,16.27834167,13.601225,14.38350833,14.78775833,16.79209167,13.95863333,15.861175,36.16333333,35.68583333,35.26333333,35.44333333,35.5525,35.28666667,35.62583333,35.71833333,35.05583333,35.4325
7,7,18,307,14.78264167,15.82045,16.4685,16.27891667,13.58629167,14.38385,14.74276667,16.77989167,13.93739167,15.86115833,36.0325,35.62166667,35.2775,35.56583333,35.6925,35.24333333,35.55083333,35.70166667,35.07333333,35.34666667
7,7,19,308,14.78678333,15.855875,16.470575,16.34953333,13.590925,14.39648333,14.757175,16.78693333,13.936,15.87515,35.7775,35.51916667,35.30666667,35.70833333,35.70416667,35.19666667,35.55666667,35.69,35.10583333,35.28083333
7,7,20,309,14.78721667,15.87638333,16.482175,16.36665833,13.595425,14.410575,14.759775,16.81110833,13.940625,15.895525,35.6075,35.65333333,35.42166667,36.09166667,35.87166667,35.25333333,35.50666667,35.77333333,35.17666667,35.35166667
7,7,21,310,14.77539167,15.86556667,16.47141667,16.35308333,13.588175,14.404025,14.74710833,16.80175833,13.93646667,15.88193333,35.86416667,35.77,35.7,36.32,35.82,35.36166667,35.58416667,35.74833333,35.26833333,35.38666667
7,7,22,311,14.764125,15.8566,16.46270833,16.33924167,13.584875,14.39798333,14.73393333,16.79211667,13.933225,15.87109167,35.75333333,35.74,35.65083333,36.32333333,35.935,35.52666667,35.51916667,35.84,35.45166667,35.5825
7,7,23,312,14.75586667,15.847825,16.45516667,16.32998333,13.58055833,14.392875,14.72301667,16.78419167,13.93089167,15.861425,35.8775,35.66916667,35.48583333,36.16583333,35.95416667,35.61583333,35.57333333,35.69416667,35.55333333,35.55083333
7,8,0,313,14.74756667,15.84165,16.44816667,16.32000833,13.57650833,14.38801667,14.71375,16.776725,13.930025,15.85275,35.68166667,35.95,35.35416667,36.15083333,35.90583333,35.66083333,35.60666667,35.77333333,35.51583333,35.775
7,8,1,314,14.740475,15.83534167,16.44123333,16.31108333,13.56236667,14.38358333,14.704925,16.76926667,13.928575,15.84434167,35.62583333,35.96083333,35.50416667,36.43083333,35.98166667,35.61416667,35.85083333,35.78333333,35.625,35.65
7,8,2,315,14.73358333,15.82938333,16.43643333,16.30229167,13.568975,14.38106667,14.6964,16.76340833,13.92699167,15.83451667,35.55666667,35.80166667,35.43583333,35.9875,35.80916667,35.41166667,35.6425,35.68416667,35.5725,35.5225
7,8,3,316,14.72888333,15.8244,16.43175833,16.292475,13.56585,14.377925,14.69006667,16.75906667,13.926975,15.83205,35.40166667,35.7,35.47166667,35.63333333,35.86833333,35.35,35.60416667,35.5575,35.37,35.425
7,8,4,317,14.72503333,15.81865833,16.4263,16.2824,13.56261667,14.37490833,14.683125,16.75390833,13.926125,15.82488333,35.28083333,35.67333333,35.26,35.66666667,35.88083333,35.55666667,35.35083333,35.63166667,35.46083333,35.40666667
7,8,5,318,14.71914167,15.78689167,16.42181667,16.23030833,13.550425,14.373325,14.67248333,16.69174167,13.92449167,15.76283333,35.25,35.72,35.3625,35.57,35.95916667,35.59416667,35.4,35.65666667,35.58416667,35.36583333
7,8,6,319,14.707,15.77990833,16.399325,16.219225,13.55110833,14.37118333,14.65228333,16.70785,13.92839167,15.778325,35.33166667,35.71166667,35.35416667,35.495,35.98,35.59583333,35.54416667,35.6225,35.56333333,35.41
7,8,7,320,14.690225,15.772025,16.36666667,16.218775,13.55445,14.37250833,14.63689167,16.70855,13.93086667,15.78010833,35.3875,35.82333333,35.38166667,35.33583333,35.945,35.61416667,35.57333333,35.74,35.62083333,35.41833333
7,8,8,321,14.70099167,15.75808333,16.367,16.19575,13.55950833,14.37504167,14.64111667,16.71040833,13.93495,15.790825,35.45583333,35.86416667,35.41083333,35.2875,36.01166667,35.59416667,35.54333333,35.74666667,35.61666667,35.45916667
7,8,9,322,14.71188333,15.7781,16.38684167,16.21945833,13.57435,14.40250833,14.665,16.73416667,13.940625,15.81649167,35.4625,35.87416667,35.39833333,35.14,35.92583333,35.57416667,35.50916667,35.72083333,35.61416667,35.44
7,8,10,323,14.72403333,15.80485833,16.40608333,16.24739167,13.585,14.43951667,14.69133333,16.75701667,13.94676667,15.84925,35.49166667,35.80666667,35.38,34.93333333,35.80833333,35.54333333,35.46333333,35.7275,35.58,35.51
7,8,11,324,14.730725,15.827725,16.42766667,16.27289167,13.59448333,14.47446667,14.71194167,16.77838333,13.94940833,15.87291667,35.48416667,35.79333333,35.36916667,34.90583333,35.70333333,35.54333333,35.42916667,35.70666667,35.51166667,35.445
7,8,12,325,14.74115,15.8412,16.43981667,16.2926,13.598425,14.50395,14.72763333,16.79459167,13.94964167,15.88980833,35.41083333,35.82416667,35.33083333,34.98333333,35.6125,35.43,35.46333333,35.75416667,35.34083333,35.55166667
7,8,13,326,14.74408333,15.84515,16.44393333,16.30008333,13.59793333,14.526875,14.73144167,16.797375,13.946125,15.88993333,35.56,35.81916667,35.2875,35.09333333,35.50666667,35.37666667,35.52583333,35.62166667,35.26083333,35.49833333
7,8,14,327,14.742725,15.84138333,16.44078333,16.299525,13.59303333,14.54444167,14.730875,16.78944167,13.94198333,15.88198333,35.60416667,35.73833333,35.30166667,35.09,35.47333333,35.36583333,35.42583333,35.49083333,35.16666667,35.485
7,8,15,328,14.73975,15.83625,16.43923333,16.31036667,13.588,14.55708333,14.72779167,16.77873333,13.934675,15.86899167,35.7225,35.70583333,35.32833333,35.18333333,35.58916667,35.4175,35.41916667,35.62083333,35.1925,35.59833333
7,8,16,329,14.737475,15.83138333,16.43805,16.325425,13.58439167,14.56975833,14.72121667,16.76784167,13.92993333,15.858875,35.8025,35.6425,35.3075,35.3425,35.57083333,35.46166667,35.46333333,35.56333333,35.22666667,35.43
7,8,17,330,14.73293333,15.82343333,16.43369167,16.357875,13.58176667,14.58128333,14.715275,16.74125,13.92729167,15.84838333,36.0125,35.48333333,35.37833333,35.41,35.66916667,35.46833333,35.61416667,35.63583333,35.23333333,35.38166667
7,8,18,331,14.70896667,15.80041667,16.43066667,16.41336667,13.573725,14.59526667,14.70976667,16.7038,13.92518333,15.83775,35.91833333,35.51333333,35.285,35.5375,35.59583333,35.3975,35.625,35.58333333,35.16583333,35.20583333
7,8,19,332,14.69384167,15.82741667,16.43773333,16.461425,13.563575,14.61851667,14.71475833,16.72358333,13.92808333,15.83670833,35.48083333,35.54666667,35.35666667,35.67833333,35.62916667,35.33333333,35.56833333,35.67583333,35.17083333,35.32916667
7,8,20,333,14.69179167,15.830225,16.43563333,16.46021667,13.56445833,14.631675,14.709975,16.73080833,13.926,15.84726667,35.53916667,35.60166667,35.44666667,35.84,35.7225,35.50833333,35.57583333,35.675,35.23666667,35.34
7,8,21,334,14.68121667,15.80750833,16.42286667,16.443075,13.555575,14.623125,14.690525,16.719075,13.91803333,15.8317,35.66916667,35.6875,35.575,36.32333333,35.82,35.73083333,35.62583333,35.77666667,35.39333333,35.4
7,8,22,335,14.66781667,15.80673333,16.41135833,16.4289,13.54818333,14.61598333,14.68123333,16.70755833,13.9136,15.81743333,35.61666667,35.67083333,35.58166667,36.6975,35.92833333,35.85333333,35.81166667,35.83333333,35.52833333,35.50083333
7,8,23,336,14.656925,15.79749167,16.40365833,16.41136667,13.540775,14.61014167,14.66943333,16.69850833,13.91091667,15.80274167,35.80666667,35.62916667,35.625,36.58833333,36.00416667,35.86333333,35.85333333,35.8075,35.65916667,35.56083333
7,9,0,337,14.64965,15.79065,16.39650833,16.405725,13.53329167,14.60633333,14.65859167,16.694325,13.90823333,15.79830833,35.615,35.70333333,35.70333333,36.68,35.915,35.81666667,35.93916667,35.71833333,35.72083333,35.53333333
7,9,1,338,14.64453333,15.78559167,16.39175,16.39791667,13.537375,14.60203333,14.649725,16.68856667,13.908525,15.79254167,35.7375,35.52916667,35.355,36.05916667,35.83333333,35.75833333,35.79333333,36.11916667,35.63916667,35.50583333
7,9,2,339,14.63878333,15.77986667,16.3869,16.38904167,13.53455,14.599025,14.64213333,16.68283333,13.9076,15.78538333,35.88,35.46166667,35.19916667,35.55083333,35.98166667,35.70916667,35.56666667,35.75416667,35.50083333,35.47416667
7,9,3,340,14.633275,15.775275,16.38230833,16.38056667,13.53165833,14.5956,14.634725,16.678775,13.907225,15.77929167,35.44666667,35.52583333,35.1325,35.51833333,35.89083333,35.59083333,35.20666667,35.76833333,35.42333333,35.36833333
7,9,4,341,14.62765,15.77105833,16.37953333,16.3714,13.52805,14.59323333,14.62840833,16.67618333,13.90755,15.773025,35.37583333,35.62583333,35.17833333,35.51833333,36.0125,35.6975,35.09333333,35.81916667,35.44833333,35.48416667
7,9,5,342,14.62073333,15.74625,16.36849167,16.32580833,13.517825,14.593825,14.6165,16.62875833,13.906125,15.716575,35.355,35.58666667,35.21833333,35.44416667,36.08083333,35.82666667,35.20583333,35.85333333,35.5425,35.52
7,9,6,343,14.60636667,15.73501667,16.34410833,16.30399167,13.52569167,14.59283333,14.60300833,16.64184167,13.91219167,15.7359,35.4475,35.79333333,35.3725,35.435,36.1825,35.8675,35.435,35.92916667,35.65833333,35.66833333
7,9,7,344,14.62064167,15.73394167,16.328975,16.23410833,13.542425,14.60316667,14.60536667,16.66195,13.91233333,15.757125,35.50333333,35.8775,35.49333333,35.47333333,36.30416667,35.9375,35.55666667,35.9475,35.76083333,35.74833333
7,9,8,345,14.6439,15.74153333,16.33380833,16.23424167,13.555275,14.62454167,14.62260833,16.679425,13.91739167,15.77585,35.59083333,35.8925,35.49583333,35.39583333,36.30333333,35.89,35.53333333,35.9475,35.84333333,35.71333333
7,9,9,346,14.66070833,15.76486667,16.35550833,16.26425833,13.56656667,14.65110833,14.6438,16.7049,13.92630833,15.80853333,35.51583333,35.955,35.3875,35.18583333,36.25,35.83666667,35.54666667,35.90833333,35.80333333,35.6975
7,9,10,347,14.68180833,15.79269167,16.379025,16.29814167,13.57684167,14.67864167,14.66413333,16.728225,13.92980833,15.83986667,35.36916667,35.8925,35.34833333,35.07583333,36.14833333,35.68583333,35.5775,35.87333333,35.75916667,35.665
7,9,11,348,14.69379167,15.81566667,16.39906667,16.32076667,13.583175,14.70175833,14.6815,16.74251667,13.932825,15.85985833,35.36333333,35.85333333,35.355,34.8775,36.03166667,35.61666667,35.59416667,35.84333333,35.66416667,35.63916667
7,9,12,349,14.698925,15.82488333,16.41064167,16.33154167,13.58284167,14.71616667,14.692125,16.74678333,13.93276667,15.86665833,35.39833333,35.83333333,35.26,34.86416667,35.89666667,35.54333333,35.59333333,35.82666667,35.6125,35.69916667
7,9,13,350,14.69505833,15.82684167,16.42034167,16.34109167,13.57926667,14.7204,14.693625,16.74625,13.92904167,15.86548333,35.50666667,35.755,35.24,34.96333333,35.6975,35.35666667,35.51916667,35.6675,35.52583333,35.61666667
7,9,14,351,14.69878333,15.82113333,16.42056667,16.334475,13.5733,14.71914167,14.68649167,16.73978333,13.92401667,15.85555833,35.64333333,35.69,35.33916667,35.18833333,35.425,35.37833333,35.5825,35.665,35.51166667,35.5675
7,9,15,352,14.69534167,15.80880833,16.41660833,16.33964167,13.56886667,14.71603333,14.68625833,16.73421667,13.91774167,15.84831667,35.755,35.64,35.31416667,35.33916667,35.39333333,35.40333333,35.55333333,35.65083333,35.43583333,35.47416667
7,9,16,353,14.69878333,15.80778333,16.41308333,16.34668333,13.56634167,14.713375,14.68140833,16.72065833,13.91448333,15.838375,35.74333333,35.46416667,35.3175,35.46333333,35.29916667,35.1375,35.63,35.70166667,35.32083333,35.44583333
7,9,17,354,14.69375833,15.79493333,16.40400833,16.35538333,13.56089167,14.71064167,14.67658333,16.70643333,13.91035,15.82853333,35.80083333,35.31416667,35.27,35.51166667,35.285,35.06166667,35.4875,35.555,35.17916667,35.21333333
7,9,18,355,14.69066667,15.74498333,16.40725,16.366125,13.55935833,14.70295833,14.67143333,16.69094167,13.91076667,15.81130833,35.93916667,35.38916667,35.40833333,35.6075,35.39166667,34.98166667,35.365,35.57166667,35.0625,35.13916667
7,9,19,356,14.68248333,15.75346667,16.40745,16.36434167,13.55955833,14.71255833,14.66996667,16.70769167,13.91356667,15.82291667,35.46833333,35.48166667,35.41416667,35.7,35.5875,35.24666667,35.57166667,35.66916667,35.19166667,35.2775
7,9,20,357,14.67834167,15.7536,16.40355,16.35561667,13.55596667,14.72148333,14.65853333,16.71633333,13.91468333,15.823925,35.12833333,35.57666667,35.51,35.7575,35.68,35.5825,35.58333333,35.71916667,35.29333333,35.47583333
7,9,21,358,14.6687,15.74718333,16.39695,16.3392,13.55115833,14.71488333,14.64693333,16.70385,13.9148,15.811025,35.1725,35.7,35.66583333,35.825,35.79583333,35.83916667,35.62166667,35.79083333,35.5025,35.65166667
7,9,22,359,14.667225,15.74191667,16.393175,16.33628333,13.54778333,14.71034167,14.638575,16.70629167,13.91385833,15.80695833,35.27083333,35.64,35.515,36.415,35.815,35.76916667,35.795,35.82333333,35.73333333,35.72583333
7,9,23,360,14.65723333,15.72361667,16.38591667,16.32874167,13.5447,14.70646667,14.63215833,16.69546667,13.91121667,15.798275,35.65083333,35.56583333,35.48916667,36.20166667,36.01166667,35.76083333,35.69416667,35.80166667,35.83,35.56666667
7,10,0,361,14.65545833,15.730125,16.38153333,16.32221667,13.543675,14.703,14.62520833,16.69630833,13.91251667,15.79266667,35.72666667,35.5475,35.615,35.8925,35.9675,35.61166667,35.64,35.79083333,35.815,35.39
7,10,1,362,14.649925,15.72544167,16.3775,16.31535,13.53139167,14.70060833,14.61785,16.69466667,13.9124,15.78639167,35.0375,35.92916667,35.27583333,35.55166667,35.90083333,35.6325,35.4875,35.73333333,35.67833333,35.45
7,10,2,363,14.646375,15.72048333,16.37239167,16.30823333,13.53963333,14.6971,14.612225,16.6893,13.91144167,15.77934167,34.95,35.72916667,35.115,35.335,35.755,35.6225,35.33666667,35.72166667,35.51666667,35.65333333
7,10,3,364,14.640075,15.71508333,16.36705,16.30075833,13.537575,14.69343333,14.606575,16.68511667,13.909025,15.773425,34.8075,35.6875,35.02583333,35.14083333,35.71666667,35.4625,35.3175,35.56,35.23666667,35.54666667
7,10,4,365,14.635625,15.71026667,16.362625,16.29283333,13.535025,14.6912,14.60008333,16.68019167,13.908175,15.76515,34.76166667,35.73333333,35.0625,34.99833333,35.8325,35.57666667,35.36083333,35.54,35.25333333,35.465
7,10,5,366,14.620325,15.68208333,16.34561667,16.23350833,13.52365833,14.6876,14.58389167,16.63998333,13.90514167,15.71090833,34.72583333,35.79416667,35.11083333,35.03666667,35.785,35.65083333,35.37916667,35.54333333,35.26416667,35.50916667
7,10,6,367,14.61539167,15.67994167,16.31414167,16.21788333,13.53224167,14.687175,14.57029167,16.65113333,13.90598333,15.73093333,34.84166667,35.8025,35.21583333,35.0975,35.9025,35.69,35.50916667,35.56333333,35.44916667,35.57333333
7,10,7,368,14.61049167,15.68593333,16.29999167,16.22815833,13.530025,14.70076667,14.56640833,16.63989167,13.907675,15.735375,34.88833333,35.8025,35.24333333,35.09666667,35.96916667,35.6825,35.54666667,35.625,35.47916667,35.65166667
7,10,8,369,14.584475,15.68001667,16.28765,16.23173333,13.52649167,14.71275,14.53214167,16.635475,13.914875,15.73865833,34.98833333,35.88,35.27333333,35.06833333,36.0625,35.69333333,35.59916667,35.68666667,35.54333333,35.62916667
7,10,9,370,14.58954167,15.70835,16.3031,16.25280833,13.53793333,14.73008333,14.55181667,16.69985833,13.921125,15.7574,35.04333333,35.92416667,35.29916667,35.11,36.055,35.64083333,35.5875,35.69333333,35.49083333,35.62916667
7,10,10,371,14.60796667,15.73513333,16.32729167,16.28450833,13.55208333,14.74790833,14.574175,16.76808333,13.92659167,15.78296667,35.08,35.97916667,35.29166667,35.07583333,36.05833333,35.5975,35.5475,35.67666667,35.48666667,35.67666667
7,10,11,372,14.620725,15.75011667,16.34771667,16.305025,13.557925,14.76175,14.59176667,16.82425,13.92615833,15.820075,35.09,35.89833333,35.25666667,35.02916667,35.98333333,35.5425,35.49666667,35.6375,35.45916667,35.65333333
7,10,12,373,14.63140833,15.76109167,16.359725,16.317875,13.55723333,14.7655,14.60166667,16.86389167,13.92409167,15.844325,35.14,35.83333333,35.26333333,35.04833333,35.91166667,35.46916667,35.51333333,35.68,35.37666667,35.6975
7,10,13,374,14.63308333,15.759125,16.36036667,16.31863333,13.552425,14.76430833,14.60286667,16.88371667,13.91716667,15.854275,35.29166667,35.82,35.3475,35.13583333,35.615,35.34583333,35.48083333,35.56416667,35.27166667,35.59083333
7,10,14,375,14.63376667,15.756875,16.36023333,16.31715833,13.54825,14.76001667,14.60013333,16.892425,13.91235833,15.85348333,35.35,35.7,35.37833333,35.19916667,35.46666667,35.24416667,35.49666667,35.66666667,35.23333333,35.51333333
7,10,15,376,14.633025,15.75245833,16.3572,16.31605833,13.5436,14.75735833,14.59540833,16.896475,13.90593333,15.85175833,35.69666667,35.7525,35.48333333,35.3175,35.59666667,35.37916667,35.6975,35.99666667,35.31916667,35.4925
7,10,16,377,14.63144167,15.747975,16.35425833,16.31186667,13.53353333,14.75505833,14.59251667,16.90004167,13.90151667,15.84639167,36.055,35.53583333,35.49583333,35.4725,35.60833333,35.265,35.7425,36.0975,35.185,35.47583333
7,10,17,378,14.63193333,15.74288333,16.350675,16.30905833,13.52814167,14.75464167,14.58875,16.90264167,13.89799167,15.837325,36.2325,35.40833333,35.3975,35.5825,35.55666667,35.12583333,35.8125,36.13833333,34.97166667,35.38583333
7,10,18,379,14.63268333,15.73765833,16.35241667,16.307975,13.53066667,14.75695,14.58639167,16.90804167,13.88899167,15.79535833,36.11333333,35.41,35.39333333,35.63333333,35.67666667,35.04666667,35.69666667,36.18083333,34.96,35.27666667
7,10,19,380,14.63308333,15.74225833,16.36165,16.31125,13.53063333,14.76446667,14.58435,16.9171,13.884875,15.814775,35.615,35.62583333,35.37333333,35.62416667,35.72083333,35.28666667,35.67666667,36.13916667,35.07083333,35.35333333
7,10,20,381,14.62264167,15.74049167,16.35589167,16.30505833,13.52805833,14.76919167,14.57545833,16.92039167,13.8849,15.80664167,35.2775,35.685,35.33333333,35.82166667,35.84666667,35.505,35.67916667,36.0875,35.275,35.48416667
7,10,21,382,14.60964167,15.724825,16.34411667,16.29235,13.51908333,14.76126667,14.560975,16.91010833,13.87860833,15.79848333,35.3775,35.67083333,35.42333333,35.97916667,35.97166667,35.7725,35.69666667,36.025,35.39333333,35.50583333
7,10,22,383,14.59923333,15.71833333,16.33421667,16.2804,13.51295,14.75483333,14.54788333,16.9022,13.87468333,15.786875,35.32166667,35.7625,35.50666667,35.74666667,36.17166667,35.83333333,35.69666667,36.085,35.58333333,35.50083333
7,10,23,384,14.58949167,15.71040833,16.32675833,16.26979167,13.50831667,14.74860833,14.53674167,16.89475,13.87213333,15.77628333,35.365,35.77,35.53666667,35.82,36.15583333,35.72916667,35.6175,35.9875,35.7075,35.55333333
7,11,0,385,14.58236667,15.70221667,16.31831667,16.26109167,13.50343333,14.74305833,14.5262,16.88725,13.868425,15.76561667,35.19083333,35.69333333,35.50666667,35.725,36.20833333,35.58333333,35.58,35.97083333,35.74416667,35.64083333
7,11,1,386,14.57491667,15.69541667,16.31165,16.25309167,13.50033333,14.73949167,14.51764167,16.88125,13.8665,15.75658333,35.1375,35.645,35.3625,35.60916667,36.08,35.57416667,35.66333333,35.87,35.66416667,35.80666667
7,11,2,387,14.56888333,15.69016667,16.30606667,16.24530833,13.49753333,14.73665,14.51055,16.87580833,13.865375,15.74994167,34.97833333,35.57,35.25083333,35.505,36.09416667,35.41166667,35.555,35.92166667,35.66916667,35.68666667
7,11,3,388,14.56370833,15.68545,16.30210833,16.238075,13.49485,14.732725,14.50368333,16.87225,13.864825,15.74375833,34.8825,35.57416667,35.14833333,35.50166667,35.8275,35.44416667,35.36833333,35.84,35.58833333,35.3425
7,11,4,389,14.557125,15.68103333,16.29873333,16.23121667,13.49191667,14.72978333,14.49713333,16.867675,13.86525,15.737975,34.94,35.64,35.11333333,35.55,35.98583333,35.59083333,35.39,35.78833333,35.55666667,35.39666667
7,11,5,390,14.54643333,15.65655833,16.27731667,16.16978333,13.48460833,14.72840833,14.48426667,16.84233333,13.863425,15.700575,34.95083333,35.66666667,35.12166667,35.42583333,36.07333333,35.69666667,35.425,35.81333333,35.64166667,35.48916667
7,11,6,391,14.53706667,15.64355,16.24645833,16.12348333,13.48793333,14.72738333,14.46851667,16.847325,13.86751667,15.70661667,35.01333333,35.79083333,35.21,35.365,36.19666667,35.71166667,35.45083333,35.81,35.6575,35.57666667
7,11,7,392,14.53669167,15.646575,16.24053333,16.15284167,13.49439167,14.73320833,14.47095833,16.873125,13.874875,15.713625,35.11083333,35.85666667,35.2775,35.415,36.20166667,35.785,35.48583333,35.82333333,35.64833333,35.53333333
7,11,8,393,14.539425,15.65178333,16.24769167,16.17183333,13.50036667,14.740725,14.48174167,16.89580833,13.875,15.71804167,35.12833333,35.81333333,35.32,35.34,36.28,35.74,35.56,35.81333333,35.72916667,35.56833333
7,11,9,394,14.55193333,15.66936667,16.26768333,16.197,13.511225,14.75308333,14.50154167,16.921925,13.88120833,15.74925833,35.13416667,35.85666667,35.33583333,35.29416667,36.32916667,35.69,35.5675,35.78166667,35.69,35.60166667
7,11,10,395,14.56986667,15.69679167,16.29135833,16.23385833,13.522475,14.77040833,14.52831667,16.94195,13.88630833,15.78995,35.11916667,35.81666667,35.25,35.25333333,36.38666667,35.66166667,35.54666667,35.75583333,35.64666667,35.62583333
7,11,11,396,14.57736667,15.719825,16.31761667,16.26216667,13.5277,14.77904167,14.5474,16.94746667,13.88390833,15.81115,35.15166667,35.84,35.23,35.26,36.3,35.60916667,35.53666667,35.71833333,35.54,35.63583333
7,11,12,397,14.578475,15.72780833,16.33115833,16.27665833,13.524225,14.77655,14.5564,16.940675,13.88375833,15.811925,35.18666667,35.76416667,35.19833333,35.19666667,36.2225,35.52083333,35.54,35.725,35.43,35.64166667
7,11,13,398,14.578225,15.72525833,16.331425,16.27230833,13.5178,14.771425,14.55494167,16.92540833,13.87505,15.80261667,35.39666667,35.75416667,35.33916667,35.3,35.74666667,35.29833333,35.47083333,35.625,35.34833333,35.56333333
7,11,14,399,14.576375,15.71539167,16.32596667,16.26241667,13.50891667,14.76350833,14.54880833,16.91733333,13.86364167,15.78589167,35.51666667,35.72666667,35.44,35.24,35.47583333,35.24666667,35.47416667,35.52916667,35.3025,35.49166667
7,11,15,400,14.57869167,15.70839167,16.31924167,16.2592,13.50523333,14.75925833,14.543075,16.91104167,13.85979167,15.77081667,35.46166667,35.80166667,35.39666667,35.29916667,35.47666667,35.28416667,35.46666667,35.58333333,35.255,35.49666667
7,11,16,401,14.58461667,15.70701667,16.31603333,16.25743333,13.505,14.75964167,14.54500833,16.908125,13.85806667,15.76995833,35.72416667,35.6675,35.4625,35.4475,35.53666667,35.24666667,35.49166667,35.6725,35.195,35.46916667
7,11,17,402,14.59249167,15.70773333,16.315125,16.26226667,13.50853333,14.76245,14.54634167,16.90565833,13.85963333,15.77676667,36.07583333,35.4725,35.395,35.46916667,35.54416667,35.15166667,35.4025,35.54666667,35.23,35.16083333
7,11,18,403,14.59616667,15.67418333,16.32253333,16.25758333,13.50590833,14.76378333,14.539975,16.89845,13.86221667,15.77975833,36.01583333,35.31666667,35.43583333,35.55666667,35.67583333,35.225,35.33666667,35.4125,35.31083333,35.14333333
